0,8808
10,8802
20,8794
30,8800
40,8798
50,8805
60,8800
70,8799
80,8801
90,8799
100,8798
110,8800
120,8791
130,8794
140,8798
150,8798
160,8797
170,8795
180,8797
190,8793
200,8797
210,8788
220,8775
230,3443
240,3337
250,3813
260,3430
270,3491
280,3822
290,3576
300,3481
310,3678
320,3594
330,3598
340,3631
350,3740
360,3773
370,3729
380,3663
390,3622
400,8760
410,8752
420,8758
430,8755
440,8760
450,8756
460,8760
470,8763
480,36
490,0
500,0
510,0
520,0
530,0
540,0
550,0
560,0
570,0
580,0
590,0
