0,8813
10,8803
20,8798
30,8801
40,8799
50,8799
60,8794
70,8797
80,8798
90,8797
100,8797
110,8797
120,8800
130,8796
140,8796
150,8797
160,8795
170,8796
180,8797
190,8794
200,8797
210,8789
220,8789
230,7772
240,7796
250,7763
260,7777
270,7767
280,7779
290,7878
300,7827
310,7916
320,7937
330,8187
340,8202
350,8250
360,8278
370,8216
380,8301
390,8312
400,8618
410,8764
420,8766
430,8760
440,8754
450,8758
460,8756
470,8757
480,36
490,0
500,0
510,0
520,0
530,0
540,0
550,0
560,0
570,0
580,0
590,0
