0,8780
10,8780
20,8771
30,8778
40,8772
50,8771
60,8767
70,8770
80,8778
90,8768
100,8768
110,8777
120,8769
130,8767
140,8769
150,8768
160,8768
170,8770
180,8767
190,8761
200,8770
210,8759
220,8749
230,1450
240,770
250,833
260,766
270,818
280,769
290,891
300,867
310,886
320,951
330,894
340,926
350,912
360,916
370,934
380,910
390,1026
400,8746
410,8742
420,8742
430,8739
440,8736
450,8730
460,8736
470,8739
480,35
490,0
500,0
510,0
520,0
530,0
540,0
550,0
560,0
570,0
580,0
590,0
