0,8750
10,8742
20,8733
30,8736
40,8740
50,8738
60,8734
70,8740
80,8740
90,8739
100,8736
110,8744
120,8727
130,8735
140,8742
150,8732
160,8742
170,8737
180,8738
190,8731
200,8735
210,8728
220,8725
230,7168
240,7219
250,7216
260,7116
270,7082
280,7077
290,7366
300,7355
310,7380
320,7459
330,7510
340,7516
350,7551
360,7543
370,7471
380,7526
390,7575
400,8710
410,8707
420,8710
430,8707
440,8702
450,8703
460,8697
470,8704
480,33
490,0
500,0
510,0
520,0
530,0
540,0
550,0
560,0
570,0
580,0
590,0
