0,8743
10,8733
20,8740
30,8736
40,8740
50,8735
60,8738
70,8736
80,8737
90,8736
100,8740
110,8739
120,8731
130,8738
140,8736
150,8738
160,8742
170,8732
180,8738
190,8728
200,8733
210,8726
220,8719
230,6509
240,6950
250,7010
260,6100
270,4747
280,4823
290,4666
300,4662
310,4787
320,5292
330,5025
340,5084
350,4863
360,5107
370,4902
380,5082
390,4865
400,8430
410,8406
420,8422
430,8419
440,8439
450,8445
460,8455
470,8436
480,30
490,0
500,0
510,0
520,0
530,0
540,0
550,0
560,0
570,0
580,0
590,0
