0,8808
10,8809
20,8801
30,8801
40,8803
50,8797
60,8797
70,8805
80,8805
90,8803
100,8798
110,8804
120,8801
130,8800
140,8796
150,8803
160,8797
170,8797
180,8800
190,8796
200,8791
210,8788
220,8774
230,93
240,197
250,73
260,86
270,345
280,2152
290,2453
300,2512
310,2520
320,2658
330,2683
340,2830
350,317
360,2593
370,2419
380,3085
390,1745
400,7992
410,8768
420,8763
430,8759
440,8769
450,8758
460,8759
470,8767
480,32
490,0
500,0
510,0
520,0
530,0
540,0
550,0
560,0
570,0
580,0
590,0
