0,8816
10,8804
20,8798
30,8803
40,8804
50,8800
60,8798
70,8799
80,8800
90,8801
100,8802
110,8807
120,8803
130,8801
140,8800
150,8799
160,8803
170,8802
180,8804
190,8800
200,8797
210,8793
220,8783
230,3968
240,4353
250,3978
260,4819
270,4384
280,4524
290,4663
300,4680
310,4724
320,4632
330,4556
340,4536
350,4503
360,4474
370,4511
380,4648
390,4612
400,8692
410,8693
420,8748
430,8757
440,8757
450,8766
460,8768
470,8770
480,36
490,0
500,0
510,0
520,0
530,0
540,0
550,0
560,0
570,0
580,0
590,0
