0,8803
10,8802
20,8799
30,8804
40,8800
50,8798
60,8802
70,8801
80,8807
90,8801
100,8801
110,8806
120,8799
130,8799
140,8799
150,8796
160,8800
170,8798
180,8800
190,8794
200,8791
210,8792
220,8790
230,8525
240,8598
250,8718
260,8721
270,8731
280,8735
290,8780
300,8780
310,8780
320,8782
330,8778
340,8782
350,8783
360,8789
370,8775
380,8766
390,8766
400,8771
410,8769
420,8768
430,8764
440,8767
450,8767
460,8766
470,8767
480,28
490,0
500,0
510,0
520,0
530,0
540,0
550,0
560,0
570,0
580,0
590,0
